7312.0, 9938.0
7107.0, 10293.0
9369.0, 8164.0
6697.0, 11298.0
9177.0, 8503.0
7966.0, 9742.0
7966.0, 9742.0
9369.0, 8164.0
7312.0, 9938.0
6938.0, 10807.0
6697.0, 11298.0
6920.0, 10875.0
7966.0, 9742.0
9177.0, 8503.0
7174.0, 10189.0
6951.0, 10612.0
7966.0, 9742.0
9449.0, 8064.0
9449.0, 8064.0
6951.0, 10612.0
7966.0, 9742.0
9641.0, 7725.0
7174.0, 10189.0
9641.0, 7725.0
9641.0, 7725.0
9177.0, 8503.0
8104.0, 9491.0
7174.0, 10189.0
7312.0, 9938.0
6938.0, 10807.0
6920.0, 10875.0
9369.0, 8164.0
9641.0, 7725.0
7089.0, 10361.0
6951.0, 10612.0
6920.0, 10875.0
7174.0, 10189.0
6920.0, 10875.0
6853.0, 10979.0
6920.0, 10875.0
6697.0, 11298.0
6835.0, 11047.0
6920.0, 10875.0
9641.0, 7725.0
6938.0, 10807.0
7966.0, 9742.0
7089.0, 10361.0
7312.0, 9938.0
9641.0, 7725.0
7107.0, 10293.0
9449.0, 8064.0
6938.0, 10807.0
9449.0, 8064.0
7966.0, 9742.0
6835.0, 11047.0
6969.0, 10544.0
6697.0, 11298.0
6951.0, 10612.0
7330.0, 9870.0
6951.0, 10612.0
6969.0, 10544.0
9369.0, 8164.0
6920.0, 10875.0
7089.0, 10361.0
6920.0, 10875.0
6920.0, 10875.0
7312.0, 9938.0
9449.0, 8064.0
6951.0, 10612.0
9641.0, 7725.0
7107.0, 10293.0
9369.0, 8164.0
7174.0, 10189.0
6938.0, 10807.0
9449.0, 8064.0
6835.0, 11047.0
9449.0, 8064.0
6938.0, 10807.0
6715.0, 11230.0
6853.0, 10979.0
9641.0, 7725.0
9449.0, 8064.0
6920.0, 10875.0
9449.0, 8064.0
9449.0, 8064.0
6951.0, 10612.0
9449.0, 8064.0
6920.0, 10875.0
6715.0, 11230.0
7089.0, 10361.0
6920.0, 10875.0
9641.0, 7725.0
7966.0, 9742.0
6951.0, 10612.0
7966.0, 9742.0
7330.0, 9870.0
6951.0, 10612.0
9177.0, 8503.0
7107.0, 10293.0
9641.0, 7725.0
6969.0, 10544.0
7192.0, 10121.0
6697.0, 11298.0
6920.0, 10875.0
6697.0, 11298.0
9641.0, 7725.0
7107.0, 10293.0
7174.0, 10189.0
6951.0, 10612.0
7192.0, 10121.0
9641.0, 7725.0
7174.0, 10189.0
6697.0, 11298.0
6969.0, 10544.0
6920.0, 10875.0
6938.0, 10807.0
6938.0, 10807.0
6969.0, 10544.0
6697.0, 11298.0
6697.0, 11298.0
6835.0, 11047.0
7312.0, 9938.0
7089.0, 10361.0
7174.0, 10189.0
6715.0, 11230.0
6920.0, 10875.0
9369.0, 8164.0
7312.0, 9938.0
9449.0, 8064.0
6920.0, 10875.0
9177.0, 8503.0
9177.0, 8503.0
7192.0, 10121.0
7174.0, 10189.0
9641.0, 7725.0
9449.0, 8064.0
9369.0, 8164.0
9369.0, 8164.0
9449.0, 8064.0
9177.0, 8503.0
8104.0, 9491.0
6697.0, 11298.0
6938.0, 10807.0
6697.0, 11298.0
7089.0, 10361.0
9369.0, 8164.0
6920.0, 10875.0
6697.0, 11298.0
9369.0, 8164.0
7966.0, 9742.0
7107.0, 10293.0
9641.0, 7725.0
7312.0, 9938.0
7312.0, 9938.0
9641.0, 7725.0
6938.0, 10807.0
7089.0, 10361.0
7174.0, 10189.0
9369.0, 8164.0
9177.0, 8503.0
7966.0, 9742.0
7089.0, 10361.0
7089.0, 10361.0
7312.0, 9938.0
7966.0, 9742.0
9369.0, 8164.0
9449.0, 8064.0
9177.0, 8503.0
6715.0, 11230.0
6697.0, 11298.0
9369.0, 8164.0
9641.0, 7725.0
7312.0, 9938.0
6835.0, 11047.0
6951.0, 10612.0
7174.0, 10189.0
6938.0, 10807.0
6715.0, 11230.0
7966.0, 9742.0
6920.0, 10875.0
6951.0, 10612.0
7107.0, 10293.0
7192.0, 10121.0
7107.0, 10293.0
9369.0, 8164.0
6697.0, 11298.0
6938.0, 10807.0
6697.0, 11298.0
6835.0, 11047.0
7312.0, 9938.0
6697.0, 11298.0
7312.0, 9938.0
7089.0, 10361.0
9641.0, 7725.0
6697.0, 11298.0
6951.0, 10612.0
9369.0, 8164.0
6920.0, 10875.0
9641.0, 7725.0
7312.0, 9938.0
9177.0, 8503.0
9369.0, 8164.0
9641.0, 7725.0
6715.0, 11230.0
9641.0, 7725.0
9449.0, 8064.0
6697.0, 11298.0
7966.0, 9742.0
9177.0, 8503.0
9449.0, 8064.0
7174.0, 10189.0
6697.0, 11298.0
6938.0, 10807.0
6715.0, 11230.0
9369.0, 8164.0
6951.0, 10612.0
7089.0, 10361.0
7192.0, 10121.0
6835.0, 11047.0
7312.0, 9938.0
7089.0, 10361.0
9369.0, 8164.0
6951.0, 10612.0
7966.0, 9742.0
9369.0, 8164.0
9641.0, 7725.0
9641.0, 7725.0
7312.0, 9938.0
7312.0, 9938.0
6938.0, 10807.0
7192.0, 10121.0
6697.0, 11298.0
9369.0, 8164.0
6951.0, 10612.0
6920.0, 10875.0
9369.0, 8164.0
6969.0, 10544.0
7174.0, 10189.0
7089.0, 10361.0
9177.0, 8503.0
6697.0, 11298.0
9177.0, 8503.0
6951.0, 10612.0
9449.0, 8064.0
9177.0, 8503.0
9177.0, 8503.0
7192.0, 10121.0
9449.0, 8064.0
9641.0, 7725.0
6969.0, 10544.0
